mLL ptLL dPhi_LL dPhiLLmet MET mt goodjet_n goodbjet_n Lepton1_Pt Lepton1_Eta Lepton1_E Lepton1_Phi Lepton1_charge Lepton1_type Lepton2_Pt Lepton2_Eta Lepton2_E Lepton2_Phi Lepton2_charge Lepton2_type weight
46.2205 43.5047 1.61123 3.13368 47.9344 91.3311 0 0 40.1493 1.08116 65.9913 -2.27761 1 13 18.4555 1.94932 66.1289 2.39435 -1 11 1
49.9355 62.3588 1.35414 2.0754 71.7004 115.176 1 0 49.2335 -1.76433 147.922 1.60831 1 13 29.1243 -2.17249 129.516 0.25417 -1 11 1
37.4122 60.8537 1.06355 3.11954 52.0485 112.551 0 0 37.9431 1.2491 71.5981 1.78719 1 13 32.59 0.928859 47.6894 0.723645 -1 11 1
27.3274 64.6994 0.729327 3.05978 73.4809 137.786 0 0 34.9189 1.99123 130.266 -0.489202 -1 13 34.3341 1.655 93.1172 -1.21853 1 11 1
41.5921 65.3293 0.182433 2.72709 43.7815 104.673 1 0 33.7478 1.14624 58.4538 0.933556 1 11 31.8541 -0.0386149 31.878 1.11599 -1 13 1
43.1934 57.4038 0.996064 2.87529 54.417 110.791 0 0 38.5908 -0.317275 40.5496 -0.978879 -1 13 26.414 -1.24184 49.5371 0.0171847 1 11 1
46.449 126.811 0.991144 3.10166 50.4745 159.977 1 0 115.171 0.809358 154.998 -3.04362 -1 13 19.3557 1.06028 31.2937 -2.05247 1 11 1
31.5857 92.91 0.639988 2.96866 100.714 192.744 0 0 57.4258 2.40818 321.69 -2.298 1 13 40.2878 2.22026 187.708 -1.65802 -1 11 1
46.0506 72.1095 1.1569 2.90924 51.5298 121.093 0 0 54.8712 -0.246011 56.5401 -0.469854 1 13 29.6612 0.0801528 29.7565 0.687043 -1 11 1
25.057 79.542 0.648212 3.08496 39.5506 112.132 1 0 62.422 1.8221 198.082 1.23393 -1 11 20.2861 2.12119 85.82 0.585715 1 13 1
43.6259 70.298 0.832392 3.11096 68.9502 139.225 0 0 46.3231 0.706251 58.3642 0.586203 1 13 30.2052 -0.111281 30.3924 1.4186 -1 11 1
43.4721 72.5583 0.3132 2.98773 43.3962 111.896 0 0 50.6204 -0.233538 52.0072 2.67164 -1 13 22.7045 0.941474 33.5323 2.98484 1 11 1
11.5171 68.3517 0.270283 2.94988 59.0027 126.428 0 0 45.7455 0.784748 60.5692 -1.93011 1 13 23.1669 0.556035 26.8414 -1.65982 -1 11 1
40.2775 58.2921 0.277773 2.80954 78.8433 133.722 0 0 36.0613 1.40138 77.6591 -0.343308 1 13 22.7682 0.11403 22.9164 -0.0655345 -1 11 1
14.7455 51.4898 0.279492 3.08722 47.6915 99.0719 0 0 32.1819 -1.15214 56.0112 1.13162 1 13 19.7856 -1.6603 53.9251 1.41112 -1 11 1
47.2252 57.4887 0.155623 3.11385 60.4209 117.862 0 0 31.8571 0.411813 34.597 0.706168 1 13 25.8041 -1.08442 42.5229 0.86179 -1 11 1
13.9974 45.7883 0.627263 2.56744 33.8809 75.5505 1 0 31.8311 -2.26462 154.88 -0.250859 -1 13 16.0318 -2.20826 73.8245 0.376404 1 11 1
16.5978 51.2273 0.596648 3.09388 48.6916 99.8583 0 0 30.3185 -0.98207 46.1526 0.813627 -1 13 23.2318 -0.769066 30.4475 0.216979 1 11 1
48.6461 58.8784 1.37391 3.107 57.3966 116.248 0 0 43.2295 1.57786 109.176 -0.118682 -1 11 32.4019 1.2948 63.576 -1.49259 1 13 1
45.0061 46.6761 1.5304 3.13453 41.6422 88.1742 0 0 34.5264 -0.407897 37.4387 -2.38315 1 11 30.0464 -0.225714 30.8153 2.36963 -1 13 1
38.0465 46.2704 1.03901 2.43877 106.115 131.578 0 0 27.3315 0.917757 39.6728 -2.24895 -1 11 25.9658 1.90387 89.073 -1.20994 1 13 1
43.1069 67.2716 0.506114 2.82664 69.8346 135.386 0 0 37.1478 0.85328 51.512 -2.78389 1 13 32.3256 1.93803 114.579 2.99318 -1 11 1
44.4095 138.092 0.0684558 2.58883 111.997 239.285 1 0 114.006 1.54383 279.089 -1.26824 1 11 24.1325 0.723181 30.723 -1.3367 -1 13 1
32.4021 56.5429 0.214521 3.03621 58.2212 114.593 0 0 33.7692 1.94612 120.628 2.69837 -1 13 23.0889 0.859841 32.163 2.91289 1 11 1
38.8114 58.5042 1.23351 3.10303 97.482 151.01 1 0 45.6341 -1.55081 112.427 -0.774185 -1 11 24.5006 -1.6461 65.9005 0.459328 1 13 1
14.3259 53.8874 0.351265 3.11798 52.9628 106.839 0 0 33.9752 -0.655785 41.5463 1.99714 1 11 20.7034 -1.06477 33.5912 2.3484 -1 13 1
23.5952 53.6708 0.605382 3.03412 54.0939 107.608 0 0 39.1015 0.724539 49.8218 -0.276361 1 11 16.6881 1.41616 36.413 -0.881744 -1 13 1
26.3104 54.9063 0.44781 2.96446 82.9061 134.409 0 0 32.5215 2.34466 171.154 2.22327 -1 13 23.7551 1.53131 57.4933 1.77546 1 11 1
41.501 68.0877 0.960938 2.16055 131.145 166.706 1 0 44.7365 1.00769 69.4386 -1.10379 -1 13 31.7454 1.59764 81.6447 -0.142856 1 11 1
20.5383 51.1506 0.734739 2.90835 49.1494 99.5988 0 0 28.7345 1.56946 72.0117 -1.05925 -1 11 26.0634 1.78635 79.9521 -0.324514 1 13 1
24.9815 53.1736 0.061008 2.96907 46.295 98.8615 0 0 37.0685 -0.649092 45.1555 2.89921 1 13 16.126 0.331123 17.0182 2.96022 -1 11 1
28.0381 54.5648 0.955262 2.98998 25.1524 73.88 0 0 35.2979 -0.917446 51.2249 2.806 -1 11 25.9522 -0.803794 34.7973 -2.52192 1 13 1
49.1715 73.8552 1.12366 2.32423 70.1779 132.128 1 0 52.7662 -0.176822 53.5933 1.53899 1 13 33.6723 0.293774 35.1358 2.66265 -1 11 1
18.7913 37.1719 0.940805 2.98036 88.2217 114.16 0 0 25.7078 0.762891 33.5588 -2.41864 -1 13 15.6807 0.530617 17.9405 -1.47783 1 11 1
21.9343 48.9125 0.762402 2.87966 40.8724 88.6583 0 0 28.1357 -0.62134 33.7438 0.948866 1 11 24.5396 -0.997471 37.7939 1.71127 -1 13 1
26.72 42.5136 0.739025 1.71716 61.5876 77.4618 0 0 28.5122 0.478893 31.8446 -2.36322 1 11 16.8545 1.42499 37.0659 -3.10224 -1 13 1
50.5755 88.4995 0.222122 3.01136 29.5901 102.13 1 0 64.7799 1.64074 173.377 2.00534 1 11 24.1529 0.452638 26.6699 2.22746 -1 13 1
43.9018 36.8562 1.75746 3.10809 31.5559 68.1969 0 0 36.1389 0.933536 53.0637 -1.14908 -1 13 16.5731 0.0430324 16.5884 0.608385 1 11 1
32.3904 78.7009 0.491117 3.08542 75.3353 153.939 0 0 61.1527 -1.54072 149.279 -0.0833259 1 11 19.3013 -0.753491 25.0448 -0.574442 -1 13 1
16.7287 56.3184 0.415143 3.02591 62.7868 118.731 0 0 39.3991 -1.26781 75.5382 -2.33915 1 11 17.9776 -1.738 52.6907 -1.92401 -1 13 1
27.9813 70.3293 0.347972 2.37195 72.5776 132.439 0 0 48.6156 0.386275 52.2878 -2.11425 1 11 22.6458 1.13744 38.9441 -1.76628 -1 13 1
28.0223 89.3951 0.17294 3.03371 69.2623 157.146 0 0 68.4352 -0.538982 78.6185 -1.06455 -1 13 21.2017 0.161691 21.4794 -0.891611 1 11 1
37.4417 38.4445 1.19368 2.92036 61.0322 96.2863 1 0 29.9796 -0.176328 30.447 -2.85681 1 13 15.4381 1.07008 25.1534 2.2327 -1 11 1
54.9988 48.4546 1.2971 2.87278 40.5894 87.896 0 0 31.1967 1.67147 85.9147 -2.61191 -1 13 29.5904 0.408918 32.099 2.37418 1 11 1
31.854 57.7234 0.819553 3.06575 74.6991 131.235 0 0 33.2585 0.971175 50.2151 1.72409 1 13 29.6557 1.58887 75.6571 2.54364 -1 11 1
39.4721 65.0599 0.614996 3.13306 71.8071 136.699 0 0 35.9607 -0.746686 46.46 1.51671 1 11 32.2911 0.204594 32.9695 2.1317 -1 13 1
20.5099 64.9939 0.588723 2.87528 55.317 118.86 0 0 36.463 1.7532 108.409 -2.81262 -1 13 31.4349 1.5794 79.5011 2.88184 1 11 1
49.1639 43.7574 1.60737 1.73713 44.9846 67.7393 1 0 39.8411 -1.86287 131.424 2.23298 -1 11 19.6097 -0.891299 27.9285 0.625603 1 13 1
42.9704 54.639 1.07276 2.96445 74.3707 126.992 0 0 44.235 -0.644857 53.7555 -2.48015 -1 11 17.2773 -1.75761 51.5816 2.73028 1 13 1
41.5466 50.3795 1.15404 2.58185 55.0639 101.241 1 0 33.9528 -0.263082 35.1345 1.9036 1 11 25.9322 0.588462 30.5535 0.749557 -1 13 1
51.283 69.4398 0.411784 2.03669 94.0148 137.558 1 0 51.414 1.72202 148.446 -2.80221 -1 13 19.2044 0.272344 19.921 -2.39043 1 11 1
54.811 81.7542 0.899598 2.99734 105.17 184.969 0 0 55.8454 1.67943 154.942 -1.22932 -1 13 34.3432 0.8072 46.1526 -0.329726 1 11 1
53.5587 78.9948 0.418855 3.00201 57.4323 134.384 0 0 47.2851 0.940649 69.7933 -2.78442 1 13 33.4206 -0.266271 34.6124 3.07991 -1 11 1
44.0648 64.7284 1.16364 3.07057 72.966 137.361 0 0 48.9021 -1.63044 129.639 -0.863243 1 13 27.2542 -1.13661 46.8376 -2.02688 -1 11 1
39.7541 96.1788 0.694975 3.0375 67.3357 160.733 0 0 79.5581 0.582089 93.4212 0.298188 -1 11 20.4709 -0.115364 20.6076 -0.396787 1 13 1
32.3595 63.3985 0.913779 2.40375 67.3038 121.854 1 0 35.3594 -1.02116 55.454 1.57725 1 11 35.2851 -0.77525 46.4305 2.49103 -1 13 1
46.8822 113.314 0.579955 2.63053 72.9789 175.968 1 0 85.3208 -1.01083 132.751 0.64888 -1 11 31.8485 -0.329938 33.5979 1.22883 1 13 1
50.8522 74.7513 0.107157 3.12485 70.1994 144.874 0 0 57.8872 0.339757 61.2605 1.29226 -1 11 16.9394 1.82098 53.696 1.39942 1 13 1
34.7599 41.9852 1.31732 1.93591 40.8704 68.2443 1 0 33.5932 -1.02612 52.8861 -2.60083 -1 11 18.132 -1.70927 51.7302 2.36503 1 13 1
16.9056 76.4122 0.231937 2.6523 59.4934 130.833 1 0 49.6828 0.569805 57.9689 -2.23136 -1 13 27.2016 0.174995 27.6192 -1.99942 1 11 1
17.5501 57.8019 0.0548244 2.56402 71.4991 123.249 0 0 29.2063 2.26516 142.183 -1.2619 1 11 28.6174 1.66947 78.6648 -1.31672 -1 13 1
48.6997 71.8108 0.630683 3.02309 86.0745 156.964 0 0 55.1714 -2.07698 223.6 1.71176 -1 13 19.4602 -0.812324 26.2417 1.08108 1 11 1
36.492 65.4955 0.976849 2.92025 61.1167 125.762 0 0 46.1654 0.977378 70.0279 -2.95843 -1 13 27.3234 0.56208 31.7545 2.34791 1 11 1
16.2665 77.7182 0.0917675 2.98578 61.014 137.305 0 0 47.293 2.0158 180.658 -0.531682 1 11 30.5032 1.60049 78.6567 -0.439915 -1 13 1
43.3288 58.934 1.31911 2.83268 71.4208 128.211 0 0 47.6088 -1.684 132.654 -0.507605 1 11 24.8476 -1.97465 91.2272 -1.82671 -1 13 1
29.4637 92.4307 0.0750875 3.01651 86.955 178.952 0 0 69.7927 -1.30776 138.479 2.7187 1 13 22.6863 -2.02868 87.7451 2.64361 -1 11 1
13.2202 48.779 0.187714 3.13346 50.0357 98.8059 0 0 33.6084 -2.36175 179.867 1.9484 -1 13 15.3562 -1.81758 48.5208 2.13611 1 11 1
46.0694 52.271 1.4228 3.13554 54.7287 106.971 0 0 39.7128 1.78018 121.115 -2.81428 -1 13 28.6325 2.1793 128.177 2.04611 1 11 1
43.3699 47.4563 1.31387 3.01344 46.1457 93.4008 0 0 33.9871 0.804126 45.5805 -1.33431 1 11 25.5916 1.6018 66.0711 -2.64817 -1 13 1
43.1917 79.7687 1.04022 1.69949 24.3478 66.2033 1 0 58.5298 0.408017 63.4698 2.62072 -1 13 32.144 0.347881 34.1088 -2.62224 1 11 1
40.431 48.2593 0.452501 3.11099 40.4065 88.3071 0 0 26.459 -0.549065 30.5487 1.83427 -1 13 23.0563 -1.99422 86.2603 2.28677 1 11 1
22.2931 56.2213 0.640883 3.07763 60.2397 116.332 0 0 36.068 0.999826 55.6484 1.11319 -1 11 23.0099 1.44551 51.538 1.75408 1 13 1
32.0054 53.4244 1.08253 3.0918 56.7223 110.063 0 0 33.7697 0.642734 40.9884 2.01421 -1 11 28.484 0.587129 33.5363 3.09674 1 13 1
53.7024 63.7102 0.315741 3.01161 62.2343 125.67 0 0 46.4015 1.0632 75.1929 -1.53384 1 11 17.9518 -0.579637 21.0532 -1.2181 -1 13 1
45.4567 66.0243 0.0870912 2.92024 97.0192 159.091 1 0 40.1889 -0.116349 40.4612 -1.30011 1 11 25.8951 -1.42691 57.045 -1.3872 -1 13 1
19.1879 47.5067 0.668846 2.66734 25.4202 67.5571 1 0 29.7125 1.58627 75.6207 1.72142 -1 13 20.478 1.17192 36.2252 2.39026 1 11 1
30.8844 34.7068 1.57234 3.12915 34.4233 69.1282 0 0 31.2491 -0.815185 42.22 1.68208 -1 13 15.1498 -0.923252 22.0785 0.109742 1 11 1
52.4241 42.6947 1.48607 3.14034 41.1075 83.7872 0 0 35.9121 0.067226 35.9935 -1.38469 1 13 20.2504 1.36913 42.3867 0.101382 -1 11 1
31.4993 80.1091 0.821733 2.70282 94.1792 169.556 0 0 65.8383 1.60076 169.815 -0.684699 1 11 19.142 1.21693 35.1539 -1.50643 -1 13 1
52.7711 79.5132 1.22888 2.50308 61.9334 133.258 0 0 72.2343 -1.94429 257.579 2.26617 1 13 16.904 -1.00401 26.1641 1.03729 -1 11 1
50.2103 41.3153 1.7308 2.40283 52.4771 86.8447 1 0 36.1917 -1.2732 69.7086 -2.62054 1 11 26.5114 -1.82202 84.1214 -0.889739 -1 13 1
19.1241 43.0032 0.752869 3.03516 61.7809 102.942 0 0 25.7384 0.261503 26.6235 0.392769 -1 11 20.4553 -0.128543 20.6248 1.14564 1 13 1
13.5005 57.0013 0.381533 3.12598 58.4268 115.416 0 0 37.2981 -0.455347 41.2321 -2.61121 1 11 20.6674 -0.152223 20.9076 -2.22968 -1 13 1
25.9643 64.3658 0.664958 3.12228 61.878 126.213 0 0 43.8531 -0.540054 50.4051 1.63755 -1 11 23.8922 -1.00207 36.9259 0.972588 1 13 1
51.9086 48.9889 0.810489 3.12585 48.9175 97.9034 0 0 30.5803 0.987288 46.7349 -2.18216 1 13 22.6166 -0.637478 27.3697 -1.37167 -1 11 1
20.3831 89.7402 0.129143 2.22436 95.2128 165.768 1 0 67.0944 1.02339 105.405 1.6778 -1 11 22.7875 1.52321 54.7466 1.54866 1 13 1
19.7212 45.9455 0.528722 2.98326 38.311 83.6471 0 0 27.8268 -0.314577 29.2152 2.49487 -1 13 19.7218 0.333971 20.8319 1.96614 1 11 1
